Run,Lap,Lap time,Started at,Driver,Clean,Pit in,Pit out,Track temp,Track usage,Air temperature,Cloud cover,Air density,Air pressure,Wind velocity,Wind direction,Relative humidity,Fog level,Precipitation,Track Wetness,Fuel level,Fuel used,Fuel added,Sector 1,Sector 2,Sector 3
1,10,51.7067985534668,2025-12-12T17:10:52Z,Lonn Ponn,1,0,0,56.111114501953125,57,26.111113,2,1.1470848,99111.05,0.89408,0,0.45000002,0,0,0,12.103326,0.4334395,0,28.389917584,11.641225569,11.685523513
1,11,52.167598724365234,2025-12-12T17:11:44Z,Lonn Ponn,1,0,0,56.111114501953125,57,26.111113,2,1.1470848,99111.05,0.89408,0,0.45000002,0,0,0,11.669886,0.45226553,0,28.543772665,11.89658654,11.726307461
1,12,51.374298095703125,2025-12-12T17:12:36Z,Lonn Ponn,1,0,0,56.111114501953125,57,26.111113,2,1.1470848,99111.05,0.89408,0,0.45000002,0,0,0,11.21762,0.43577337,0,28.098251992,11.689171335,11.579243339
1,13,51.56949996948242,2025-12-12T17:13:28Z,Lonn Ponn,1,0,0,56.111114501953125,57,26.111113,2,1.1470848,99111.05,0.89408,0,0.45000002,0,0,0,10.781847,0.45243478,0,27.85733338,11.883160145,11.826173141
1,14,51.83420181274414,2025-12-12T17:14:19Z,Lonn Ponn,1,0,0,56.111114501953125,57,26.111113,2,1.1470848,99111.05,0.89408,0,0.45000002,0,0,0,10.329412,0.437755,0,28.215309667,11.817977248,11.800046418
1,15,52.23929977416992,2025-12-12T17:15:11Z,Lonn Ponn,0,0,0,56.111114501953125,57,26.111113,2,1.1470848,99111.05,0.89408,0,0.45000002,0,0,0,9.891657,0.4272168,0,28.133037543,12.284579461,11.832382995
1,16,51.46039962768555,2025-12-12T17:16:03Z,Lonn Ponn,1,0,0,56.111114501953125,57,26.111113,2,1.1470848,99111.05,0.89408,0,0.45000002,0,0,0,9.46444,0.42987883,0,28.088931886,11.647227023,11.71384109
1,17,51.49480056762695,2025-12-12T17:16:55Z,Lonn Ponn,1,0,0,56.111114501953125,57,26.111113,2,1.1470848,99111.05,0.89408,0,0.45000002,0,0,0,9.034561,0.43467927,0,28.21704509,11.644619354,11.638335555
1,18,51.54650115966797,2025-12-12T17:17:46Z,Lonn Ponn,1,0,0,56.111114501953125,57,26.111113,2,1.1470848,99111.05,0.89408,0,0.45000002,0,0,0,8.599882,0.43446037,0,28.111720755,11.726859094,11.71142015
1,19,51.53350067138672,2025-12-12T17:18:38Z,Lonn Ponn,1,0,0,56.111114501953125,57,26.111113,2,1.1470848,99111.05,0.89408,0,0.45000002,0,0,0,8.1654215,0.44112858,0,27.987193659,11.705037665999999,11.841102008
1,20,51.14830017089844,2025-12-12T17:19:29Z,Lonn Ponn,1,0,0,56.111114501953125,57,26.111113,2,1.1470848,99111.05,0.89408,0,0.45000002,0,0,0,7.724293,0.46094444,0,27.996261199,11.607952648,11.545786152
1,21,51.200801849365234,2025-12-12T17:20:20Z,Lonn Ponn,1,0,0,56.111114501953125,57,26.111113,2,1.1470848,99111.05,0.89408,0,0.45000002,0,0,0,7.263349,0.44137576,0,27.839739385,11.84924251,11.511018104
1,22,51.48979949951172,2025-12-12T17:21:12Z,Lonn Ponn,1,0,0,56.111114501953125,57,26.111113,2,1.1470848,99111.05,0.89408,0,0.45000002,0,0,0,6.8219733,0.45012596,0,28.045027033,11.739980021000001,11.698326279
1,23,51.38560104370117,2025-12-12T17:22:03Z,Lonn Ponn,1,0,0,56.111114501953125,57,26.111113,2,1.1470848,99111.05,0.89408,0,0.45000002,0,0,0,6.371847,0.4434982,0,28.058397114999998,11.752496931,11.572439287
1,24,51.899600982666016,2025-12-12T17:22:54Z,Lonn Ponn,1,0,0,56.111114501953125,57,26.111113,2,1.1470848,99111.05,0.89408,0,0.45000002,0,0,0,5.928349,0.4226359,0,28.191934803,11.877728497,11.830336699
1,25,51.55670166015625,2025-12-12T17:23:46Z,Lonn Ponn,1,0,0,56.111114501953125,57,26.111113,2,1.1470848,99111.05,0.89408,0,0.45000002,0,0,0,5.505713,0.42402205,0,28.116148589,11.800036491,11.650481586
1,26,51.63650131225586,2025-12-12T17:24:38Z,Lonn Ponn,1,0,0,56.111114501953125,57,26.111113,2,1.1470848,99111.05,0.89408,0,0.45000002,0,0,0,5.0816913,0.42532027,0,28.166873703,11.837213629,11.629246001
1,27,51.74489974975586,2025-12-12T17:25:30Z,Lonn Ponn,1,0,0,56.111114501953125,57,26.111113,2,1.1470848,99111.05,0.89408,0,0.45000002,0,0,0,4.6563706,0.42756423,0,28.188516226,11.8083897,11.753094073
1,28,51.4276008605957,2025-12-12T17:26:21Z,Lonn Ponn,1,0,0,56.111114501953125,57,26.111113,2,1.1470848,99111.05,0.89408,0,0.45000002,0,0,0,4.2288065,0.4404714,0,27.878900842,11.754913562,11.782852262
1,29,51.319698333740234,2025-12-12T17:27:13Z,Lonn Ponn,1,0,0,56.111114501953125,57,26.111113,2,1.1470848,99111.05,0.89408,0,0.45000002,0,0,0,3.788335,0.4337029,0,27.897719747,11.892520849,11.52642607
1,30,16.26911934,2025-12-12T17:28:04Z,Lonn Ponn,0,0,0,56.666656494140625,57,26.111113,2,1.1470848,99111.05,0.89408,0,0.45000002,0,0,0,3.3546321,0.061793882,0,,,16.266666666
